,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Marbled Godwit,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa fedoa,https://ebird.org/species/margod,"Large, buffy shorebird with exceptionally long, upturned, bicolored bill. Overall warm coloration, especially bright on the wings in flight, helps separate from other godwits. Similar in color to Long-billed Curlew, but obviously different bill shape and darker legs. Breeds in wet prairies. During migration and winter, found in a variety of shallow wetlands, especially mudflats, beaches, and estuaries. Often in flocks with other large shorebirds like Willet and Whimbrel."
0,Marbled Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Pycnopygius cinereus,https://ebird.org/species/marhon1,"A medium-sized honeyeater of mid-mountain oak forest and adjacent secondary areas. Upperparts olive, underparts gray with mottling and some streaking on the crown. Note distinctive white crescents beneath the eye and on the cheek. Solitary and inconspicuous in the upper levels of forest. No other honeyeaters have these white cresents on the face. Voice, an often repeated, whistled “chirrup!” or more musical, wrenlike “chii-pi-dup!”."
0,Marbled Murrelet,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus marmoratus,https://ebird.org/species/marmur,"Small seabird that breeds in old-growth evergreen forests, sometimes far from the coast. Often in small flocks on coastal waters, where it dives underwater searching for fish. Breeding plumage is dark brown with few contrasting marks; slightly darker cap and blotchy pale belly. Nonbreeding birds are sharply patterned black, white, and gray. Note black cap that extends below the eye, a white collar, and dark grayish pattern on back. Bill is very short and thin. Similar to several other species of murrelets and difficult to distinguish without good views, but note details of face pattern and range."
0,Marbled Wood-Quail,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus gujanensis,https://ebird.org/species/mawqua1,"Plump chickenlike bird, stout bill, brown overall with diagnostic red skin around the eye. Grayer on nape with some fine buffy markings on the rest of the body. Found in small flocks, always on the ground, foraging through leaf litter in the forest. More often heard than seen: listen for the low rich rolling calls, often given by multiple birds at once."
0,Marcapata Spinetail,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca marcapatae,https://ebird.org/species/marspi2,"Fairly small, long-tailed bird found in a small range in the Peruvian Andes. Reddish brown above, pale tan below, with a pale eyebrow edged in black and a variably colored crown. In the eastern part of its range, the crown is reddish brown; in its northwestern populations, the crown is creamy white. Has a bolder whitish throat and eyebrow than the similar Ash-browed Spinetail, which is typically found at lower elevations. Marcapata Spinetail forages in low vegetation in cloud forest, especially in thick bamboo. Listen for its song, a descending series of staccato, metallic notes."
0,Mariana Crow,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus kubaryi,https://ebird.org/species/marcro1,"A small, entirely black crow with a greenish gloss on the head and back. Base of feathers gray, grading to white around the neck, giving a ragged appearance. Prefers native limestone forest, but found in secondary and other forest types. Absent from open lands. Voice poorly known, but known to give a high-pitched “caw.”"
0,Mariana Fruit-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus roseicapilla,https://ebird.org/species/mafdov2,"A spectacularly colorful dove with a bright green body, an orange belly, a dark chest band, a bright silver neck and chest, a slim white eyebrow, and a striking magenta forehead. Wings have dark splodges on them. Unique within its range. Call is a typical dove-like cooing, slow at the start and end, rapidly bubbling in the middle."
0,Mariana Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus albicilla,https://ebird.org/species/colkin2,"A medium-sized, very pale kingfisher. Body and head mostly clean white, sometimes with a light green cap and cheek, and with a black eye-stripe extending around behind the head. Bill is black with a yellow lower base. Wings are bluer than the green back and tail. Found in most habitats, but prefers coastal forest. Voice little known, but reported to be a series of loud barking calls."
0,Mariana Swiftlet,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aerodramus bartschi,https://ebird.org/species/marswi,"A tiny, all-dark swift. Flight is fast, fluttery, and batlike. Usually observed flying continuously along ridges or over the forest canopy. Native to the Mariana Islands; introduced to Hawaii from Guam in the 1960s. In Hawaii, occurs only in the mountains of Central Oahu, seen primarily in Halawa Valley and the adjacent Aiea Loop Trail."
0,Marigold Lorikeet,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus capistratus,https://ebird.org/species/railor2,"A handsome long-tailed green parrot with a purple head, a red bill, and a striking yellow chest and collar. In flight, note conspicuous yellow underwings. Juveniles have a brown bill and are duller in color. Pairs and small groups inhabit a variety of forest types in the lowlands of its limited range in the Lesser Sundas. Differs from Olive-headed Lorikeet in being a larger, lowland species with a dark purple-colored head. Regularly gives ear-splitting shrieks."
0,Markham's Storm-Petrel,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates markhami,https://ebird.org/species/maspet,"Small dark seabird of Humboldt Current, although relatively large for a storm-petrel; not seen from shore, but breeds inland in Atacama Desert where it visits colonies at night to avoid predators. Favors warmer waters beyond cooler inshore zone. Plumage all dark except for bold pale bands on upperwing; also note deeply forked tail. Told from similar size Black Storm-Petrel (which favors cooler inshore waters) by bolder pale wing bands, shallower wingbeats, and smaller feet (big feet of Black Storm-Petrel often hang down)."
0,Marmora's Warbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Curruca sarda,https://ebird.org/species/marwar1,"Restricted to Mediterranean islands. A fairly uniform lead-gray warbler with a red eyering and orangey legs. Males from western islands (""Balearic Warbler"") have a pale throat and are buffier below. Females have a paler throat and lack black lores. Breeds in open scrubby habitats on mountainsides and rocky coastal areas; winters in North Africa. Song a complex twittering similar to other warblers in the same group."
0,Maroon Oriole,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus traillii,https://ebird.org/species/marori2,"Large, pale-eyed songbird of lower and middle elevations of montane forests. Male blood red with inky black head and wings and dark bill; female similar but less richly colored. Juvenile brown above, pale with dark stippling below, paler bill, and tawny undertail coverts. Birds in Taiwan and central Vietnam are much brighter red overall. Usually seen in pairs or small flocks, sometimes with mixed-species flocks. Pairs often engage in an ethereal duet: male gives a series of melodic notes, to which the female responds with a long, airy whistle. Also gives harsh, rasping calls."
0,Marquesan Swiftlet,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aerodramus ocistus,https://ebird.org/species/marswi2,"A medium-sized swiftlet with a relatively long forked tail. Mostly brown with very slightly paler brown underparts and a more golden-brown rump and collar. Most common over rocky riverine valleys and humid forests. Similar to Atiu Swiftlet but is less contrastingly patterned, overall more uniformly brown, with a paler rump and a proportionally longer tail. Also extremely similar to Polynesian Swiftlet, but appears darker-faced and more obviously golden-collared. Vocally similar to Polynesian Swiftlet, with a voice consisting of insect-like buzzing and trilling."
0,Marsh Antwren,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora acutirostris,https://ebird.org/species/parant1,"Small long-tailed antwren with a very restricted range; occurs in marshes with tall grasses and scattered bushes in the state of Parana and is usually very hard to see. Two similar-looking forms occur, which may be distinct species. Both sexes are mostly brown above with bold spots on darker wings. Males of the São Paulo form are black below whereas southern birds are gray below."
0,Marsh Babbler,Animalia,Chordata,Aves,Passeriformes,Pellorneidae,Pellorneum palustre,https://ebird.org/species/marbab2,"A small, mostly brown bird with a heavily streaked pale breast. Note the white eyebrow, the white throat, and the rusty flanks and belly. Found in wetlands with dense grasses and reeds, where it is difficult to see as it forages for invertebrates. Best located by song, which includes a series of scratchy notes followed by 1-4 loud, musical whistles."
0,Marsh Grassbird,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Helopsaltes pryeri,https://ebird.org/species/margra1,"Extremely shy and retiring, this drab mid-sized warbler is most easily seen in spring when males perform a simple spiralling flight song above dense reedbeds. While the actual flight component is brief and easy to miss, the dry rattling song is quite loud. Like many other members in this genus, the Marsh Grassbird is warm brown overall, with paler underparts and black streaking across its wings, back, and tail."
